,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude,altitude
1459,MMR005012701531,Shwe Pyi Aye Ward,ရွှေပြည်အေးရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1460,MMR005013701501,Mya Wa Di Ward,မြဝတီရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1461,MMR005013701502,Ma Har Ban Du La Ward,မဟာဗန္ဓုလရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1462,MMR005013701503,Khon Min Gyi Ward,ခုံမင်းကြီးရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1463,MMR005014701501,No (1) Ward,အမှတ်(၁)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ် ၁ ကြို့ကုန်းရိပ်သာလမ်း No (1) Gyo Gone Housing, ဘုရင့်နောင် ရပ်ကွက်, အင်းစိန်, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11011, Myanmar","(16.8785501, 96.1115181, 0.0)",16.8785501,96.1115181,0.0
1464,MMR005014701502,No (2) Ward,အမှတ်(၂)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ်(၅၂)ရပ်ကွက်, ဒဂုံမြို့သစ်အရှေ့ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.919491899999997, 96.19911804347167, 0.0)",16.919491899999997,96.19911804347167,0.0
1465,MMR005014701503,No (3) Ward,အမှတ်(၃)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ်(၅၂)ရပ်ကွက်, ဒဂုံမြို့သစ်အရှေ့ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.919491899999997, 96.19911804347167, 0.0)",16.919491899999997,96.19911804347167,0.0
1466,MMR005015701501,Myo Thit Ward,မြို့သစ်ရပ်ကွက်,ရပ်ကွက်,Ward,"မြို့သစ်ရပ်ကွက် Myo Thit Ward, မြစ်ကြီးနား, မြစ်ကြီးနားခရိုင်, ကချင်ပြည်နယ် (Kachin), 10101, Myanmar","(25.3841957, 97.3943395, 0.0)",25.3841957,97.3943395,0.0
1467,MMR005015701502,Myo Ma Ward,မြို့မရပ်ကွက်,ရပ်ကွက်,Ward,"မြို့မရပ်ကွက် Myo Ma Ward, မြစ်ကြီးနား, မြစ်ကြီးနားခရိုင်, ကချင်ပြည်နယ် (Kachin), 10101, Myanmar","(25.385195, 97.4007827, 0.0)",25.385195,97.4007827,0.0
1468,MMR005015701503,Yan Aung Myay Ward,ရန်အောင်မြေရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1469,MMR005015701504,Chaung-U (North) Ward,ချောင်းဦးမြောက်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1470,MMR005015701505,Ta Mar Myaing Ward,တမာမြိုင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1471,MMR005015701506,Chaung-U (South) Ward,ချောင်းဦးတောင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1472,MMR005016701501,(Ka Gyi) Ward,(က)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမက(က)ရပ်ကွက်, တံတားဖြူ, လောင်းလုံး, Dawei District, Tanintharyi Region, 60102, Myanmar","(13.9794921, 98.1213421, 0.0)",13.9794921,98.1213421,0.0
1473,MMR005016701502,(Kha Gway) Ward,(ခ)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမက(ခ)ရပ်ကွက်, Myo ma street, လောင်းလုံး, Dawei District, Tanintharyi Region, 60102, Myanmar","(13.9759059, 98.1233204, 0.0)",13.9759059,98.1233204,0.0
1474,MMR005016701503,(Ga Nge) Ward,(ဂ)ရပ်ကွက်,ရပ်ကွက်,Ward,"ပႃႇႁဵဝ်ႈ ၵွင်းပၢင်ႇလႃႉ ဢူးယဵၼ်ႇ, တန့်ယန်း, လားရှိုးခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.51257185, 98.41233460354684, 0.0)",22.51257185,98.41233460354684,0.0
1475,MMR005016701504,(Ga Gyi) Ward,(ဃ)ရပ်ကွက်,ရပ်ကွက်,Ward,"(ဃ) ရပ်ကွက် အားကစားရုံ, ဝေပုံလ လမ်း  Waiponla  street, wai pon la, မြောက်ဥက္ကလာပ, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, 11031, Myanmar","(16.89761395, 96.15722586843151, 0.0)",16.89761395,96.15722586843151,0.0
1476,MMR005017701501,No (1) Ward,အမှတ်(၁)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ် ၁ ကြို့ကုန်းရိပ်သာလမ်း No (1) Gyo Gone Housing, ဘုရင့်နောင် ရပ်ကွက်, အင်းစိန်, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11011, Myanmar","(16.8785501, 96.1115181, 0.0)",16.8785501,96.1115181,0.0
1477,MMR005017701502,No (2) Ward,အမှတ်(၂)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ်(၅၂)ရပ်ကွက်, ဒဂုံမြို့သစ်အရှေ့ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.919491899999997, 96.19911804347167, 0.0)",16.919491899999997,96.19911804347167,0.0
1478,MMR005017701503,No (3) Ward,အမှတ်(၃)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ်(၅၂)ရပ်ကွက်, ဒဂုံမြို့သစ်အရှေ့ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.919491899999997, 96.19911804347167, 0.0)",16.919491899999997,96.19911804347167,0.0
1479,MMR005018701501,No (1) Ward,အမှတ်(၁)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ် ၁ ကြို့ကုန်းရိပ်သာလမ်း No (1) Gyo Gone Housing, ဘုရင့်နောင် ရပ်ကွက်, အင်းစိန်, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11011, Myanmar","(16.8785501, 96.1115181, 0.0)",16.8785501,96.1115181,0.0
1480,MMR005018701502,No (2) Ward,အမှတ်(၂)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ်(၅၂)ရပ်ကွက်, ဒဂုံမြို့သစ်အရှေ့ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.919491899999997, 96.19911804347167, 0.0)",16.919491899999997,96.19911804347167,0.0
1481,MMR005018701503,No (3) Ward,အမှတ်(၃)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ်(၅၂)ရပ်ကွက်, ဒဂုံမြို့သစ်အရှေ့ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.919491899999997, 96.19911804347167, 0.0)",16.919491899999997,96.19911804347167,0.0
1482,MMR005019701501,Myauk Paing Ward,မြောက်ပိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1483,MMR005019701502,Taung Paing Ward,တောင်ပိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1484,MMR005020701501,Myauk Paing Ward,မြောက်ပိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1485,MMR005020701502,Ah Lel Paing Ward,အလယ်ပိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1486,MMR005020701503,Taung Paing Ward,တောင်ပိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1487,MMR005020701504,Thu Htay Kone Ward,သူဌေးကုန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1488,MMR005020701505,Zay Yar Chaung Ward,ဇေယျာချောင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1489,MMR005020701506,Set Pan Ward,စက်ပန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1490,MMR005020701507,Hlyat Sit Kone Ward,လျှပ်စစ်ကုန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1491,MMR005020701508,Pein Hne Kone Ward,ပိန္နဲကုန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1492,MMR005020701509,Pa Da Myar Ward,ပတ္တမြားရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1493,MMR005020701510,Tha Hpan Saing Ward,သဖန်းဆိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1494,MMR005021701501,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1495,MMR005021701502,Aung Chan Thar Ward,အောင်ချမ်းသာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1496,MMR005021701503,Aung Zay Ya Ward,အောင်ဇေယျရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1497,MMR005021701504,Aung Myit Tar Ward,အောင်မေတ္တာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1498,MMR005021702501,Min Yar Zar Ward,မင်းရာဇာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1499,MMR005021702502,Min Zay Yar Ward,မင်းဇေယျာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1500,MMR005021702503,Min Chan Thar Ward,မင်းချမ်းသာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1501,MMR005021702504,Min Thu Kha Ward,မင်းသုခရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1502,MMR005021702505,Min Thit Sar Ward,မင်းသစ္စာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1503,MMR005021702506,Min Thi Ri Ward,မင်းသီရိရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1504,MMR005022701501,San Pya Ward (Aung San San Pya Ward),စံပြရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1505,MMR005022701502,Aung Zay Yar Ward,အောင်ဇေယျာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1506,MMR005022701503,Wi Thar Khar Ward,ဝိသာခါရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1507,MMR005022701504,Ba Yint Naung Ward,ဘုရင့်နောင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1508,MMR005023701501,Mya Nan Dar Ward,မြနန္ဒာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1509,MMR005023701502,Myo Ma Ward,မြို့မရပ်ကွက်,ရပ်ကွက်,Ward,"မြို့မရပ်ကွက် Myo Ma Ward, မြစ်ကြီးနား, မြစ်ကြီးနားခရိုင်, ကချင်ပြည်နယ် (Kachin), 10101, Myanmar","(25.385195, 97.4007827, 0.0)",25.385195,97.4007827,0.0
1510,MMR005023701503,Hlwa Sin Kone Ward,လွှစင်ကုန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1511,MMR005024701501,Myauk Inn Ward,မြောက်အင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1512,MMR005024701502,Kyaw Zay Yar (1) Ward,ကျော်ဇေယျာ(၁)ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1513,MMR005024701503,Zay Yon Bo Te Ward,ဈေးရုံဗိုလ်တဲရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1514,MMR005024701504,Myo Ma Myo Kone Ward,မြို့မမြို့ကုန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1515,MMR005024701505,Pyin Oo Lwin Ward,ပြင်ဦးလွင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1516,MMR005024701506,Set Yon Lel Pyin Ward,စက်ရုံလယ်ပြင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1517,MMR005024701507,Kyaw Zay Yar (2) Ward,ကျော်ဇေယျာ(၂)ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1518,MMR005024701508,Min Te Gyi Ward,မင်းတဲကြီးရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1519,MMR005025701501,Shwe Wun Thi Dar Ward,ရွှေဝန်းသီတာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1520,MMR005025701502,Saw Bwar Gyi Ward,စော်ဘွားကြီးရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1521,MMR005025701503,Kya Maing Ward,ကျမိုင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1522,MMR005025701504,Sit Ke Gyi Ward,စစ်ကဲကြီးရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1523,MMR005026701501,Moe Kaung Ward,မိုးကောင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1524,MMR005026701502,Myo Ma Ward,မြို့မရပ်ကွက်,ရပ်ကွက်,Ward,"မြို့မရပ်ကွက် Myo Ma Ward, မြစ်ကြီးနား, မြစ်ကြီးနားခရိုင်, ကချင်ပြည်နယ် (Kachin), 10101, Myanmar","(25.385195, 97.4007827, 0.0)",25.385195,97.4007827,0.0
1525,MMR005027701501,Nyaung Pin Thar Ward,ညောင်ပင်သာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1526,MMR005027701502,Pin Lon Ward,ပင်လုံရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1527,MMR005027701503,Aung Thit Sar Ward,အောင်သစ္စာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1528,MMR005027701504,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1529,MMR005027701505,Tar Han Ward,တာဟန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1530,MMR005027701506,Min Ga Lar U Yin Ward,မင်္ဂလာဥယျာဉ်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1531,MMR005027701507,Aung Myay Man Ward,အောင်မြေမာန်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1532,MMR005027701508,Aung Zay Ya Ward,အောင်ဇေယျရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1533,MMR005027701509,Chan Myayt Aung Si Ward,ချမ်းမြေ့အောင်စည်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1534,MMR005027701510,Tat U Thi Dar Ward,တပ်ဦးသီတာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1535,MMR005027701511,Tha Zin Ward,သဇင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1536,MMR005027701512,San Myo Ward,စမ်းမြို့ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1537,MMR005027701513,Taung Pee Lar Ward,တောင်ဖီလာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1538,MMR005027701514,Taung Zalat Ward,တောင်ဇလပ်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1539,MMR005027701515,Gyo Thone Pin Ward,ကြို့သုံးပင်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1540,MMR005027701516,Hlaing Thar Yar Ward,လှိုင်သာယာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1541,MMR005027701517,Myo Hla Ward,မြို့လှရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1542,MMR005027701518,In Daing Kone Ward,အင်ဒိုင်းကုန်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1543,MMR005027701519,Myo Thar Ward,မြို့သာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1544,MMR005027701520,Aung Myit Tar Ward,အောင်မေတ္တာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1545,MMR005028701501,No (1) Ywar Thit Ward,ရပ်ကွက်အမှတ်(၁)ရွာသစ်ရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1546,MMR005028701502,No (2) Aung Chan Thar Ward,ရပ်ကွက်အမှတ်(၂)အောင်ချမ်းသာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1547,MMR005028701503,No (3) Aung Min Ga Lar Ward,ရပ်ကွက်အမှတ်(၃)အောင်မင်္ဂလာရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1548,MMR005029701501,Myo Ma Ward,မြို့မရပ်ကွက်,ရပ်ကွက်,Ward,"မြို့မရပ်ကွက် Myo Ma Ward, မြစ်ကြီးနား, မြစ်ကြီးနားခရိုင်, ကချင်ပြည်နယ် (Kachin), 10101, Myanmar","(25.385195, 97.4007827, 0.0)",25.385195,97.4007827,0.0
1549,MMR005029701502,Zay Tan Ward,ဈေးတန်းရပ်ကွက်,ရပ်ကွက်,Ward,"Zay Dan(ဈေးတန်းရပ်ကွက်), ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05151, Myanmar","(21.6027055, 96.1389017, 0.0)",21.6027055,96.1389017,0.0
1550,MMR005029701503,Tha Yet Taw Ward,သရက်တောရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1551,MMR005030701501,Tamu Myo Ma Ward,တမူးမြို့မရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1552,MMR005030701502,Zay Tan Ward,ဈေးတန်းရပ်ကွက်,ရပ်ကွက်,Ward,"Zay Dan(ဈေးတန်းရပ်ကွက်), ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05151, Myanmar","(21.6027055, 96.1389017, 0.0)",21.6027055,96.1389017,0.0
1553,MMR005030701503,San Da Ku Ward,စန္ဒကူးရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1554,MMR005030701504,Saw Bwar Inn Ward,စော်ဘွားအင်းရပ်ကွက်,ရပ်ကွက်,Ward,,,,,
1555,MMR005030702501,No (1) Ward,အမှတ်(၁)ရပ်ကွက်,ရပ်ကွက်,Ward,"အမှတ် ၁ ကြို့ကုန်းရိပ်သာလမ်း No (1) Gyo Gone Housing, ဘုရင့်နောင် ရပ်ကွက်, အင်းစိန်, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11011, Myanmar","(16.8785501, 96.1115181, 0.0)",16.8785501,96.1115181,0.0
