,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
662,MMR009010702,Sinphyukyun Town,ဆင်ဖြူကျွန်း,မြို့,Town,"ဆင်ဖြူကျွန်း, မင်းဘူးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.6637, 94.69162, 0.0)",20.6637,94.69162
664,MMR009012701,Thayet Town,သရက်,မြို့,Town,"သရက်, သရက်ခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(19.322687, 95.1794744, 0.0)",19.322687,95.1794744
665,MMR009013701,Minhla Town,မင်းလှ,မြို့,Town,"မင်းလှ, ကလေးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.37225, 94.041817, 0.0)",23.37225,94.04181700000001
666,MMR009014701,Mindon Town,မင်းတုန်း,မြို့,Town,"မင်းတုန်း, သရက်ခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(19.346293, 94.731941, 0.0)",19.346293,94.731941
667,MMR009015701,Kamma Town,ကံမ,မြို့,Town,"ကံမ, သရက်ခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(19.028971, 95.09594, 0.0)",19.028971,95.09594
668,MMR009016701,Aunglan Town,အောင်လံ,မြို့,Town,"အောင်လံ, သရက်ခရိုင်, မကွေးတိုင်းဒေသကြီး, 04151, Myanmar","(19.366667, 95.216667, 0.0)",19.366667,95.216667
669,MMR009017701,Sinbaungwe Town,ဆင်ပေါင်ဝဲ,မြို့,Town,"ဆင်ပေါင်ဝဲ, သရက်ခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(19.727261, 95.166204, 0.0)",19.727261,95.16620400000001
670,MMR009018701,Pakokku Town,ပခုက္ကူ,မြို့,Town,"ပခုက္ကူ, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, 04201, Myanmar","(21.3343349, 95.0944271, 0.0)",21.334334899999998,95.09442709999999
671,MMR009018702,Kamma Town,ကမ္မ,မြို့,Town,"ကမ္မ, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.3824585, 94.8151927, 0.0)",21.3824585,94.8151927
672,MMR009018703,Myit Chay Town,မြစ်ခြေ,မြို့,Town,"မြစ်ခြေ, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.2460905, 94.8526201, 0.0)",21.2460905,94.85262009999998
673,MMR009019701,Yesagyo Town,ရေစကြို,မြို့,Town,"ရေစကြို, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.632949, 95.2487324, 0.0)",21.632949,95.24873240000001
674,MMR009020701,Myaing Town,မြိုင်,မြို့,Town,"မြိုင်, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.61256, 94.854317, 0.0)",21.612560000000002,94.85431700000001
675,MMR009021701,Pauk Town,ပေါက်,မြို့,Town,"ပေါက်, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.45215, 94.473737, 0.0)",21.45215,94.473737
676,MMR009022701,Seikphyu Town,ဆိပ်ဖြူ,မြို့,Town,"ဆိပ်ဖြူ, ပခုက္ကူခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.906509, 94.792427, 0.0)",20.906509,94.792427
677,MMR009023701,Gangaw Town,ဂန့်ဂေါ,မြို့,Town,"ဂန့်ဂေါ, ဂန့်ဂေါခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(22.1769278, 94.1328898, 0.0)",22.1769278,94.13288979999999
678,MMR009023702,Kyaw Town,ကျော,မြို့,Town,"ကျော, ဂန့်ဂေါခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.9269569, 94.3590573, 0.0)",21.9269569,94.3590573
679,MMR009024701,Tilin Town,ထီးလင်း,မြို့,Town,"ထီးလင်း, ဂန့်ဂေါခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.6959068, 94.0941855, 0.0)",21.6959068,94.0941855
680,MMR009025701,Saw Town,ဆော,မြို့,Town,"ဆော, ဂန့်ဂေါခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.1523995, 94.1558364, 0.0)",21.152399499999998,94.15583640000001
681,MMR009025702,Kyaukhtu Town,ကျောက်ထု,မြို့,Town,"ကျောက်ထု, ဂန့်ဂေါခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(21.4087795, 94.1349581, 0.0)",21.4087795,94.13495809999999
683,MMR010001701,Aungmyaythazan Town,အောင်မြေသာဇံ,မြို့,Town,"အောင်မြေသာဇံ, မန္တလေးခရိုင်, မန္တလေးတိုင်း, 05012, Myanmar","(21.993206, 96.096861, 0.0)",21.993206,96.096861
684,MMR010002701,Chanayethazan Town,ချမ်းအေးသာဇံ,မြို့,Town,"ချမ်းအေးသာဇံ, မန္တလေးခရိုင်, မန္တလေးတိုင်း, 0502-1303, Myanmar","(21.97535, 96.094599, 0.0)",21.97535,96.094599
685,MMR010003701,Mahaaungmyay Town,မဟာအောင်မြေ,မြို့,Town,"မဟာအောင်မြေ, မန္တလေးခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.958904, 96.091162, 0.0)",21.958904,96.091162
686,MMR010004701,Chanmyathazi Town,ချမ်းမြသာစည်,မြို့,Town,"ချမ်းမြသာစည်, မန္တလေးခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.939404, 96.095838, 0.0)",21.939404,96.095838
687,MMR010005701,Pyigyitagon Town,ပြည်ကြီးတံခွန်,မြို့,Town,"ပြည်ကြီးတံခွန်, မန္တလေးခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.901964, 96.104181, 0.0)",21.901964000000003,96.10418100000001
688,MMR010006701,Amarapura Town,အမရပူရ,မြို့,Town,"အမရပူရ, မန္တလေးခရိုင်, မန္တလေးတိုင်း, 05062, Myanmar","(21.903139, 96.049483, 0.0)",21.903139000000003,96.049483
689,MMR010006702,Myitnge Town,မြစ်ငယ်,မြို့,Town,"မြစ်ငယ်, နမ္မတူ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.7588337, 97.2896003, 0.0)",22.7588337,97.2896003
690,MMR010007701,Patheingyi Town,ပုသိမ်ကြီး,မြို့,Town,"ပုသိမ်ကြီး, မန္တလေးခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.012563, 96.154303, 0.0)",22.012563,96.154303
691,MMR010008701,Pyinoolwin Town,ပြင်ဦးလွင်,မြို့,Town,"ပြင်ဦးလွင်, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.0333331, 96.466667, 0.0)",22.0333331,96.466667
692,MMR010009701,Madaya Town,မတ္တရာ,မြို့,Town,"မတ္တရာ, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, 05121, Myanmar","(22.21036, 96.106392, 0.0)",22.21036,96.106392
693,MMR010010701,Singu Town,စဉ့်ကူး,မြို့,Town,"စဉ့်ကူး, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.549781, 95.998993, 0.0)",22.549781,95.998993
694,MMR010011701,Mogoke Town,မိုးကုတ်,မြို့,Town,"မိုးကုတ်မြို့နယ်, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, 05091, Myanmar","(22.90763075, 96.43951377692126, 0.0)",22.90763075,96.43951377692127
695,MMR010012701,Thabeikkyin Town,သပိတ်ကျင်း,မြို့,Town,"သပိတ်ကျင်း, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(23.19157735, 96.0668223281875, 0.0)",23.19157735,96.0668223281875
696,MMR010012702,Takaung Town,တကောင်း,မြို့,Town,"တကောင်း, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(23.5025071, 96.0152879, 0.0)",23.502507100000003,96.0152879
697,MMR010013701,Kyaukse Town,ကျောက်ဆည်,မြို့,Town,"ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05151, Myanmar","(21.72522725, 96.60359319240224, 0.0)",21.72522725,96.60359319240223
698,MMR010014701,Sintgaing Town,စဉ့်ကိုင်,မြို့,Town,"စဉ့်ကိုင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05141, Myanmar","(21.7322063, 96.1082034, 0.0)",21.732206299999998,96.10820340000001
699,MMR010015701,Myittha Town,မြစ်သား,မြို့,Town,"Myit Thar မြစ်သား, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.4251686, 96.13010567302811, 0.0)",21.425168600000003,96.13010567302813
700,MMR010015702,Ku Me Town,ကူမဲ,မြို့,Town,"Ku Me, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.3611342, 96.16257840469312, 0.0)",21.361134200000002,96.16257840469312
701,MMR010016701,Tada-U Town,တံတားဦး,မြို့,Town,"တံတားဦး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 066, Myanmar","(21.8162339, 95.9700599, 0.0)",21.816233899999997,95.97005990000001
702,MMR010017701,Myingyan Town,မြင်းခြံ,မြို့,Town,"မြင်းခြံ, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, 100401, Myanmar","(21.4587531, 95.3924129, 0.0)",21.458753100000003,95.39241290000001
703,MMR010017702,Si Mee Khon Town,ဆီမီးခုံ,မြို့,Town,"Semeikhon, မြင်းခြံ, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.73608035, 95.42219007196198, 0.0)",21.73608035,95.42219007196198
704,MMR010018701,Taungtha Town,တောင်သာ,မြို့,Town,"တောင်သာ, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.27603, 95.445412, 0.0)",21.27603,95.445412
705,MMR010019701,Natogyi Town,နွားထိုးကြီး,မြို့,Town,"နွားထိုးကြီး, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, 02, Myanmar","(21.459544899999997, 95.73064381971119, 0.0)",21.4595449,95.7306438197112
706,MMR010020701,Kyaukpadaung Town,ကျောက်ပန်းတောင်း,မြို့,Town,"ကျောက်ပန်းတောင်း, ညောင်ဦးခရိုင်, မန္တလေးတိုင်း, 05241, Myanmar","(20.8410724, 95.1279364, 0.0)",20.841072399999998,95.12793640000001
707,MMR010021701,Ngazun Town,ငါန်းဇွန်,မြို့,Town,"ငါန်းဇွန်, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.898103, 95.6877173, 0.0)",21.898103,95.68771729999999
708,MMR010022701,Nyaung-U Town,ညောင်ဦး,မြို့,Town,"ညောင်ဦး, ညောင်ဦးခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.1999599, 94.9071683, 0.0)",21.1999599,94.9071683
709,MMR010022702,Bagan Town,ပုဂံ,မြို့,Town,"ပုဂံ, ညောင်ဦးခရိုင်, မန္တလေးတိုင်း, 55000, Myanmar","(21.1317111, 94.8623644, 0.0)",21.1317111,94.8623644
710,MMR010022703,Ngathayauk Town,ငါ့သရောက်,မြို့,Town,"ငါ့သရောက်, ညောင်ဦးခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.150579, 95.137718, 0.0)",21.150579,95.137718
711,MMR010023701,Yamethin Town,ရမည်းသင်း,မြို့,Town,"ရမည်းသင်း, ရမည်းသင်းခရိုင်, မန္တလေးတိုင်း, +959, Myanmar","(20.4318725, 96.1399956, 0.0)",20.4318725,96.13999559999999
712,MMR010024701,Pyawbwe Town,ပျော်ဘွယ်,မြို့,Town,"ပျော်ဘွယ်, ရမည်းသင်းခရိုင်, မန္တလေးတိုင်း, Myanmar","(20.5910458, 96.0505821, 0.0)",20.5910458,96.0505821
713,MMR010028701,Meiktila Town,မိတ္ထီလာ,မြို့,Town,"မိတ္ထီလာ, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(20.82828715, 95.74961240412887, 0.0)",20.82828715,95.74961240412888
714,MMR010029701,Mahlaing Town,မလှိုင်,မြို့,Town,"မလှိုင်, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.098669, 95.64698, 0.0)",21.098669,95.64698
715,MMR010030701,Thazi Town,သာစည်,မြို့,Town,"သာစည်, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(20.850189, 96.05838, 0.0)",20.850189,96.05838
716,MMR010031701,Wundwin Town,ဝမ်းတွင်း,မြို့,Town,"ဝမ်းတွင်း, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.09691, 96.030014, 0.0)",21.09691,96.03001400000001
717,MMR011001701,Mawlamyine Town,မော်လမြိုင်,မြို့,Town,"မော်လမြိုင်, Mawlamyine District, Mon, Myanmar","(16.4908026, 97.6284825, 0.0)",16.4908026,97.62848249999999
718,MMR011002701,Kyaikmaraw Town,ကျိုက်မရော,မြို့,Town,"ကျိုက်မရော, Mawlamyine District, Mon, Myanmar","(16.369119, 97.7250556, 0.0)",16.369119,97.7250556
719,MMR011003701,Chaungzon Town,ချောင်းဆုံ,မြို့,Town,"ချောင်းဆုံ, Mawlamyine District, Mon, Myanmar","(16.31060335, 97.46106410004285, 0.0)",16.31060335,97.46106410004283
720,MMR011004701,Thanbyuzayat Town,သံဖြူဇရပ်,မြို့,Town,"သံဖြူဇရပ်, Mawlamyine District, Mon, 12091, Myanmar","(15.9690787, 97.7278081, 0.0)",15.969078699999999,97.72780809999999
721,MMR011004702,Kyaikkhami Town,ကျိုက္ခမီ,မြို့,Town,"ကျိုက္ခမီ, Mawlamyine District, Mon, Myanmar","(16.0793199, 97.5705296, 0.0)",16.079319899999998,97.5705296
722,MMR011005701,Mudon Town,မုဒုံ,မြို့,Town,"မုဒုံ, Mawlamyine District, Mon, 12085, Myanmar","(16.2558972, 97.7292529, 0.0)",16.2558972,97.7292529
724,MMR011006701,Ye Town,ရေး,မြို့,Town,"ရေး, Mawlamyine District, Mon, Myanmar","(15.2464126, 97.8520389, 0.0)",15.2464126,97.85203890000001
725,MMR011006702,Lamaing Town,လမိုင်း,မြို့,Town,"လမိုင်း, 8, တၟံကၞေၚ်, ရေး, Mawlamyine District, Mon, Myanmar","(15.5002574, 97.8276179, 0.0)",15.500257399999999,97.8276179
726,MMR011006703,Khawzar Town,ခေါဇာ,မြို့,Town,"ခေါဇာ, Mawlamyine District, Mon, Myanmar","(15.0363459, 97.8294022, 0.0)",15.0363459,97.8294022
727,MMR011007701,Thaton Town,သထုံ,မြို့,Town,"သထုံ, Thaton District, Mon, 100, Myanmar","(16.9136941, 97.3689718, 0.0)",16.9136941,97.3689718
729,MMR011008701,Paung Town,ပေါင်,မြို့,Town,"ပေါင်, Thaton District, Mon, Myanmar","(16.6621036, 97.439756, 0.0)",16.6621036,97.439756
730,MMR011008702,Zinkyaik Town,ဇင်းကျိုက်,မြို့,Town,"ဇင်းကျိုက်, Thaton District, Mon, Myanmar","(16.7000543, 97.4232013, 0.0)",16.7000543,97.42320129999999
731,MMR011009701,Kyaikto Town,ကျိုက်ထို,မြို့,Town,"ကျိုက်ထို, Thaton District, Mon, Myanmar","(17.3091636, 97.0096713, 0.0)",17.3091636,97.0096713
732,MMR011009702,Thein Za Yat Town,သိမ်ဇရပ်,မြို့,Town,"Thein Za Yat, Thaton District, Mon, Myanmar","(17.5168043, 96.8785541, 0.0)",17.5168043,96.8785541
733,MMR011010701,Bilin Town,ဘီးလင်း,မြို့,Town,"ဘီးလင်း, Thaton District, Mon, Myanmar","(17.2142678, 97.2318618, 0.0)",17.214267800000002,97.2318618
734,MMR012001701,Sittwe Town,စစ်တွေ,မြို့,Town,"စစ်တွေ, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 043, Myanmar","(20.15, 92.9, 0.0)",20.15,92.9
735,MMR012002701,Ponnagyun Town,ပုဏ္ဏားကျွန်း,မြို့,Town,"ပုဏ္ဏားကျွန်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.331985, 93.004295, 0.0)",20.331985,93.004295
736,MMR012003701,Mrauk-U Town,မြောက်ဦး,မြို့,Town,"မြောက်ဦး, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.61451045, 93.17012433699182, 0.0)",20.61451045,93.1701243369918
737,MMR012004701,Kyauktaw Town,ကျောက်တော်,မြို့,Town,"ကျောက်တော်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.843957, 92.97282, 0.0)",20.843957,92.97282
738,MMR012005701,Minbya Town,မင်းပြား,မြို့,Town,"မင်းပြား, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.364523, 93.27269, 0.0)",20.364523000000002,93.27269
739,MMR012006701,Myebon Town,မြေပုံ,မြို့,Town,"မြေပုံ, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 07011, Myanmar","(20.046762, 93.373764, 0.0)",20.046762,93.37376400000001
740,MMR012006702,Kanhtauntkyi Town,ကမ်းထောင့်ကြီး,မြို့,Town,"ကမ်းထောင့်ကြီး, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.856954, 93.759019, 0.0)",19.856954,93.759019
741,MMR012007701,Pauktaw Town,ပေါက်တော,မြို့,Town,"ပေါက်တော, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.1825232, 93.0684364, 0.0)",20.1825232,93.06843640000001
742,MMR012008701,Rathedaung Town,ရသေ့တောင်,မြို့,Town,"ရသေ့တောင်, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.488342, 92.754158, 0.0)",20.488342000000003,92.75415799999999
743,MMR012009701,Maungdaw Town,မောင်တော,မြို့,Town,"မောင်တော, မောင်တောခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.8269243, 92.3661178, 0.0)",20.8269243,92.3661178
744,MMR012009702,Taungpyoletwea Town,တောင်ပြိုလက်ဝဲ,မြို့,Town,"တောင်ပြိုလက်ဝဲ, မောင်တော, မောင်တောခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(21.1994718, 92.199488, 0.0)",21.199471799999998,92.199488
745,MMR012009703,Kha Maung Seik Town,ခမောင်းဆိပ်,မြို့,Town,"ခမောင်းဆိပ်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.67436, 93.259888, 0.0)",20.67436,93.259888
746,MMR012009704,Myin Hlut Town,မြင်းလွှတ်,မြို့,Town,"မြင်းလွှတ် (တောင်), မောင်တောခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.6285, 92.50267, 0.0)",20.6285,92.50267
747,MMR012010701,Buthidaung Town,ဘူးသီးတောင်,မြို့,Town,"ဘူးသီးတောင်, မောင်တောခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.8747257, 92.5280099, 0.0)",20.8747257,92.5280099
748,MMR012011701,Kyaukpyu Town,ကျောက်ဖြူ,မြို့,Town,"ကျောက်ဖြူ, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.4266675, 93.5479844, 0.0)",19.426667499999997,93.5479844
749,MMR012011702,Sa Ne Town,စနဲ,မြို့,Town,"စနဲ, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.41621, 94.12851, 0.0)",19.41621,94.12850999999999
750,MMR012012701,Munaung Town,မာန်အောင်,မြို့,Town,"မာန်အောင်, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.793946249999998, 93.63100831206881, 0.0)",18.79394625,93.6310083120688
751,MMR012013701,Ramree Town,ရမ်းဗြဲ,မြို့,Town,"ရမ်းဗြဲ, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.091339, 93.8632293, 0.0)",19.091339,93.8632293
752,MMR012013702,Lay Taung Town,လေးတောင်,မြို့,Town,"လေးတောင်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.091471, 93.489738, 0.0)",20.091471,93.489738
753,MMR012014701,Ann Town,အမ်း,မြို့,Town,"အမ်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), 07151, Myanmar","(19.7808466, 94.0312875, 0.0)",19.7808466,94.0312875
754,MMR012014702,Tat Taung Town,တပ်တောင်,မြို့,Town,"တပ်တောင် Tat Taung, မြိတ်မြို့, Myeik District, Tanintharyi Region, Myanmar","(12.3863865, 98.6776757, 0.0)",12.3863865,98.6776757
755,MMR012015701,Thandwe Town,သံတွဲ,မြို့,Town,"သံတွဲ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 07171, Myanmar","(18.4664443, 94.3668616, 0.0)",18.4664443,94.3668616
756,MMR012015702,Ngapali Town,ငပလီ,မြို့,Town,"ငပလီ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.4370698, 94.320716, 0.0)",18.4370698,94.320716
757,MMR012016701,Toungup Town,တောင်ကုတ်,မြို့,Town,"တောင်ကုတ်, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.8548345, 94.2387634, 0.0)",18.8548345,94.23876340000001
758,MMR012016702,Ma-Ei Town,မအီ,မြို့,Town,"မအီ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.3424147, 94.1386439, 0.0)",19.3424147,94.1386439
760,MMR012017701,Gwa Town,ဂွ,မြို့,Town,"ဂွ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.5958274, 94.5801887, 0.0)",17.595827399999997,94.5801887
761,MMR012017702,Kyeintali Town,ကျိန္တလီ,မြို့,Town,"ကျိန္တလီ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 07182, Myanmar","(18.0128728, 94.4872053, 0.0)",18.0128728,94.4872053
766,MMR013003701,Hmawbi Town,မှော်ဘီ,မြို့,Town,"မှော်ဘီ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(17.128675899999998, 96.0535465205914, 0.0)",17.128675899999998,96.05354652059141
767,MMR013004701,Hlegu Town,လှည်းကူး,မြို့,Town,"လှည်းကူး, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(17.0988371, 96.2233619, 0.0)",17.0988371,96.2233619
768,MMR013005701,Taikkyi Town,တိုက်ကြီး,မြို့,Town,"တိုက်ကြီး, ရန်ကုန်တိုင်းဒေသကြီး, 11101, Myanmar","(17.3145946, 95.9588329, 0.0)",17.314594600000003,95.9588329
769,MMR013005702,Okekan Town,ဥက္ကံ,မြို့,Town,"ဥက္ကံ, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.034189, 93.555817, 0.0)",20.034189,93.555817
771,MMR013006701,Htantabin Town,ထန်းတပင်,မြို့,Town,"ထန်းတပင်, ရန်ကုန်တိုင်းဒေသကြီး, 1111, Myanmar","(17.05755495, 95.88844688904413, 0.0)",17.05755495,95.88844688904413
772,MMR013007701,Shwepyithar Town,ရွှေပြည်သာ,မြို့,Town,"ရွှေပြည်သာ, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11411, Myanmar","(16.9532724, 96.0795114, 0.0)",16.9532724,96.0795114
773,MMR013008701,Hlaingtharya Town,လှိုင်သာယာ,မြို့,Town,"လှိုင်သာယာ, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.8763811, 96.0633373, 0.0)",16.876381100000003,96.0633373
788,MMR013023701,Thanlyin Town,သန်လျင်,မြို့,Town,"သန်လျင်, ရန်ကုန်တိုင်းဒေသကြီး, 11291, Myanmar","(16.822182400000003, 96.34755033389905, 0.0)",16.822182400000006,96.34755033389904
789,MMR013024701,Kyauktan Town,ကျောက်တန်း,မြို့,Town,"ကျောက်တန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.6349752, 96.3254567, 0.0)",16.6349752,96.3254567
790,MMR013024702,Tadar Town,တံတား,မြို့,Town,"တံတား, စက်မှုလမ်း, ဒဂုံမြို့သစ်မြောက်ပိုင်း, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, 00951, Myanmar","(16.88935525, 96.16138526512194, 0.0)",16.88935525,96.16138526512194
791,MMR013025701,Thongwa Town,သုံးခွ,မြို့,Town,"သုံးခွ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.7608437, 96.5237188, 0.0)",16.7608437,96.5237188
792,MMR013026701,Kayan Town,ခရမ်း,မြို့,Town,"ခရမ်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.905556, 96.563056, 0.0)",16.905556,96.563056
793,MMR013027701,Twantay Town,တွံတေး,မြို့,Town,"တွံတေး, ရန်ကုန်တိုင်းဒေသကြီး, 11331, Myanmar","(16.737795650000002, 95.98545886069823, 0.0)",16.737795650000002,95.98545886069824
794,MMR013028701,Kawhmu Town,ကော့မှူး,မြို့,Town,"ကော့မှူး, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.540769400000002, 96.10926500870181, 0.0)",16.540769400000002,96.1092650087018
795,MMR013029701,Kungyangon Town,ကွမ်းခြံကုန်း,မြို့,Town,"ကွမ်းခြံကုန်း, ရန်ကုန်တိုင်းဒေသကြီး, 951, Myanmar","(16.4391422, 96.0103711, 0.0)",16.4391422,96.01037109999999
798,MMR013032701,Cocokyun Town,ကိုကိုးကျွန်း,မြို့,Town,"ကိုကိုးကျွန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(14.87043835, 93.6220160465848, 0.0)",14.87043835,93.6220160465848
813,MMR013047701,Hlaingtharya (West) Town,လှိုင်သာယာ(အနောက်ပိုင်း),မြို့,Town,"အနောက်ပိုင်း တက္ကသိုလ်, West University, လှိုင်သာယာ, ထန်းတပင်, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11401, Myanmar","(16.94719, 96.0158699, 0.0)",16.94719,96.0158699
814,MMR014001701,Taunggyi Town,တောင်ကြီး,မြို့,Town,"တောင်ကြီး, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.06513, 93.539047, 0.0)",20.06513,93.539047
815,MMR014001702,Ayetharyar Town,အေးသာယာ,မြို့,Town,"အေးသာယာမြို့, Aye Thar Yar, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 73, Myanmar","(20.7743586, 97.0006748, 0.0)",20.7743586,97.0006748
816,MMR014001703,Kyauktalonegyi Town,ကျောက်တလုံးကြီး,မြို့,Town,"ကျောက်တလုံးကြီး, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.371, 97.024, 0.0)",20.371,97.024
817,MMR014001704,Shwenyaung Town,ရွှေညောင်,မြို့,Town,"ရွှေညောင်, ဝဵင်းတူၼ်ႈတီး, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.7614941, 96.9376843, 0.0)",20.761494100000004,96.9376843
