,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
11229,MMR010009077,Tha Yet Kan (South),သရက်ကန်(တောင်),ကျေးရွာအုပ်စု,Village Tract,"Tha Yet Kan (South) သရက်ကန် (တောင်), ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, 05013, Myanmar","(22.0657167, 96.1075055, 0.0)",22.0657167,96.1075055
11230,MMR010009078,Taung Pyone,တောင်ပြုံး,ကျေးရွာအုပ်စု,Village Tract,"Taung Pyone တောင်ပြုံး, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.09391725, 96.11504638961387, 0.0)",22.09391725,96.11504638961388
11231,MMR010009079,Lun Taung,လွန်တောင်း,ကျေးရွာအုပ်စု,Village Tract,"Lun Taung လွန်တောင်း, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.117727600000002, 96.11680273416457, 0.0)",22.1177276,96.11680273416457
11233,MMR010009081,Ka Paing,ကပိုင်,ကျေးရွာအုပ်စု,Village Tract,"Ka Paing ကပိုင်, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, 05013, Myanmar","(22.0619857, 96.1060528, 0.0)",22.061985699999997,96.10605279999999
11234,MMR010009082,Ya Ta Nar Bon Mi,ရတနာဘုမ္မိ,ကျေးရွာအုပ်စု,Village Tract,"Ya Da Nar Bon Mi, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.1361187, 96.1419319, 0.0)",22.1361187,96.1419319
11235,MMR010009083,Wa Thon Da Ra,ဝသုန္ဒရ,ကျေးရွာအုပ်စု,Village Tract,"Wa Thon Da Ra ဝသုန္ဒရ, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.153544150000002, 96.17410883508686, 0.0)",22.15354415,96.17410883508686
11238,MMR010010003,Shwe Kyin,ရွှေကျင်,ကျေးရွာအုပ်စု,Village Tract,"ရွှေကျင်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.565411, 93.321358, 0.0)",20.565410999999997,93.32135799999999
11239,MMR010010004,Shwe Hlay,ရွှေလှေ,ကျေးရွာအုပ်စု,Village Tract,"Shwe Hlay (ရွှေလှေ), စစ်ကိုင်းခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(21.9427387, 95.6385271, 0.0)",21.9427387,95.63852709999999
11242,MMR010010007,Let Pan Kone,လက်ပန်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"လက်ပန်ကုန်း, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(20.112949, 96.25412, 0.0)",20.112949,96.25412
11244,MMR010010009,Se Gyi,ဆည်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဆည်ကြီး, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(20.98666, 96.115578, 0.0)",20.98666,96.115578
11248,MMR010010013,Thar Yar Wa Di,သာယာဝတီ,ကျေးရွာအုပ်စု,Village Tract,"သာယာဝတီ, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.654413, 95.786285, 0.0)",17.654413,95.78628499999999
11252,MMR010010017,Zee Kone,ဇီးကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ဇီးကုန်း, Thaton District, Mon, Myanmar","(17.5664929, 97.2536863, 0.0)",17.566492899999997,97.2536863
11254,MMR010010019,Kyun Gyi,ကျွန်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"ကျွန်းကြီး, ရေး, Mawlamyine District, Mon, Myanmar","(15.07716585, 97.73901496665786, 0.0)",15.07716585,97.73901496665786
11255,MMR010010020,Let Pan Zin,လက်ပန်ဇင်,ကျေးရွာအုပ်စု,Village Tract,"Let Pan Zin လက်ပန်ဇင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5516354, 96.1752363, 0.0)",21.5516354,96.1752363
11256,MMR010010021,Zee Kyun,ဇီးကျွန်း,ကျေးရွာအုပ်စု,Village Tract,"ဇီးကျွန်း, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.608959, 94.278297, 0.0)",18.608959,94.278297
11257,MMR010010022,Sin Thay,ဆင်သေ,ကျေးရွာအုပ်စု,Village Tract,"ဆင်သေ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(26.0229768, 95.6657292, 0.0)",26.022976800000002,95.6657292
11259,MMR010010024,Shwe Gon Taing,ရွှေဂုံတိုင်,ကျေးရွာအုပ်စု,Village Tract,"ရွှေဂုံတိုင် (အနောက်), Shwe Gone Dine Road, ဗဟန်း, ရန်ကုန်, Western District, ရန်ကုန်တိုင်းဒေသကြီး, +951, Myanmar","(16.8053424, 96.1544271, 0.0)",16.8053424,96.15442709999999
11260,MMR010010025,Nyaung Pin,ညောင်ပင်,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ပင်, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.2928042, 96.1136317, 0.0)",21.2928042,96.1136317
11263,MMR010010028,Let Pan Hla,လက်ပန်လှ,ကျေးရွာအုပ်စု,Village Tract,"Letpanhla, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.5616838, 96.0669037, 0.0)",22.5616838,96.0669037
11266,MMR010010031,Mar Le,မာလဲ,ကျေးရွာအုပ်စု,Village Tract,"မာလဲ, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.5757001, 96.0930668, 0.0)",22.575700100000002,96.09306679999999
11267,MMR010010032,Koke Ko,ကုက္ကို,ကျေးရွာအုပ်စု,Village Tract,"ကုက္ကို, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.735201, 93.555542, 0.0)",19.735201,93.555542
11268,MMR010010033,Min,မင်း,ကျေးရွာအုပ်စု,Village Tract,"မင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.85297, 93.683922, 0.0)",18.852970000000003,93.683922
11269,MMR010010034,Ngwe Taung,ငွေတောင်,ကျေးရွာအုပ်စု,Village Tract,"ငွေတောင်, မောင်တောခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.651159, 92.605713, 0.0)",20.651159,92.605713
11271,MMR010010036,Shwe Pyi,ရွှေပြည်,ကျေးရွာအုပ်စု,Village Tract,"ရွှေပြည်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.92436, 93.012321, 0.0)",20.92436,93.012321
11278,MMR010011006,Kyauk Sin,ကျောက်ဆင်,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်ဆင်, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.969761, 93.803337, 0.0)",19.969761,93.803337
11279,MMR010011007,Ywar Thar Yar,ရွာသာယာ,ကျေးရွာအုပ်စု,Village Tract,"Ywar Thar Yar ရွာသာယာ, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.8081021, 96.2556545, 0.0)",21.8081021,96.2556545
11282,MMR010011010,Chaung Gyi,ချောင်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"ချောင်းကြီး, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.13306, 93.447609, 0.0)",20.13306,93.447609
11286,MMR010011014,Ka Paing,ကပိုင်,ကျေးရွာအုပ်စု,Village Tract,"Ka Paing ကပိုင်, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, 05013, Myanmar","(22.0619857, 96.1060528, 0.0)",22.061985699999997,96.10605279999999
11290,MMR010011018,Yae Aye,ရေအေး,ကျေးရွာအုပ်စု,Village Tract,"ရေအေး, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.686769, 94.028481, 0.0)",19.686769,94.028481
11291,MMR010011019,Kin,ကင်း,ကျေးရွာအုပ်စု,Village Tract,"Kin (ကင်း), စစ်ကိုင်းခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.0776297, 96.0105444, 0.0)",22.0776297,96.0105444
11293,MMR010011021,Shwe Nyaung Pin,ရွှေညောင်ပင်,ကျေးရွာအုပ်စု,Village Tract,"ရွှေညောင်ပင် Shwe Nyaung Bin, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(19.023296, 96.633165, 0.0)",19.023296,96.633165
11296,MMR010011024,Kyauk Ta Lone,ကျောက်တလုံး,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်တလုံး, Thaton District, Mon, Myanmar","(17.1937625, 97.1200338, 0.0)",17.1937625,97.1200338
11297,MMR010011025,Nyaung Pin Thar,ညောင်ပင်သာ,ကျေးရွာအုပ်စု,Village Tract,"Nyaung Pin Thar ညောင်ပင်သာ, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7754082, 96.1673708, 0.0)",21.7754082,96.1673708
11298,MMR010011026,Nyaung Htauk,ညောင်ထောက်,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ထောက်, Thaton District, Mon, Myanmar","(17.333792, 97.1428175, 0.0)",17.333792000000003,97.1428175
11302,MMR010011030,Lwei Ngin,လွယ်ငင်း,ကျေးရွာအုပ်စု,Village Tract,"Lwengynn, နောင်ချို, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.35631175, 96.55358564217943, 0.0)",22.35631175,96.55358564217943
11307,MMR010012005,Kyauk Gyi,ကျောက်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်ကြီး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.64929, 94.587311, 0.0)",17.64929,94.587311
11308,MMR010012006,Twin Nge,တွင်းငယ်,ကျေးရွာအုပ်စု,Village Tract,"Twin Nge, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.9666329, 96.3704975, 0.0)",21.9666329,96.3704975
11309,MMR010012007,Kyauk Hpyar,ကျောက်ဖျာ,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်ဖျာ, Thaton District, Mon, Myanmar","(17.3287944, 97.468264, 0.0)",17.3287944,97.468264
11310,MMR010012008,Kyauk Hpyu,ကျောက်ဖြူ,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်ဖြူ, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.4266675, 93.5479844, 0.0)",19.426667499999997,93.5479844
11317,MMR010012015,Let Pan Kone,လက်ပံကုန်း,ကျေးရွာအုပ်စု,Village Tract,"Let Pan Kone လက်ပံကုန်း, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.0143199, 96.40523902741654, 0.0)",22.0143199,96.40523902741656
11318,MMR010012016,Ma Gyi Kone,မကျီးကုန်း,ကျေးရွာအုပ်စု,Village Tract,"မကျီးကုန်း, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.25638, 95.902779, 0.0)",21.25638,95.90277900000001
11323,MMR010012021,Chaung Gyi,ချောင်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"ချောင်းကြီး, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.13306, 93.447609, 0.0)",20.13306,93.447609
11327,MMR010013003,Ngar Su,ငါးဆူ,ကျေးရွာအုပ်စု,Village Tract,"ငါးဆူ, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.15031, 96.435066, 0.0)",21.15031,96.435066
11334,MMR010013010,Nyaung Shwe,ညောင်ရွှေ,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ရွှေ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 06081, Myanmar","(20.3593344, 96.90721525418596, 0.0)",20.359334399999998,96.90721525418594
11339,MMR010013015,Ywar Nan,ရွာနန်း,ကျေးရွာအုပ်စု,Village Tract,"Ywar Nan ရွာနန်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5981339, 96.191748, 0.0)",21.598133899999997,96.191748
11340,MMR010013016,Taung Nauk,တောင်နောက်,ကျေးရွာအုပ်စု,Village Tract,"တောင်နောက် Taung Nauk, ကျွန်းစု, Myeik District, Tanintharyi Region, Myanmar","(12.1011583, 98.4372639, 0.0)",12.101158300000002,98.4372639
11341,MMR010013017,Let Pan,လက်ပန်,ကျေးရွာအုပ်စု,Village Tract,"သုံးခွ - လက်ပန် လမ်းမကြီး, သုံးခွ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.7596179, 96.53069, 0.0)",16.759617900000002,96.53069
11342,MMR010013018,Za Yat Hpyu,ဇရပ်ဖြူ,ကျေးရွာအုပ်စု,Village Tract,"ဇရပ်ဖြူ, Thaton District, Mon, Myanmar","(16.6875969, 97.5692231, 0.0)",16.687596900000003,97.56922309999999
11343,MMR010013019,Myaung U,မြောင်းဦး,ကျေးရွာအုပ်စု,Village Tract,"Myaung U မြောင်းဦး, မန္တလေးခရိုင်, မန္တလေးတိုင်း, 05013, Myanmar","(22.0563114, 96.0986039, 0.0)",22.0563114,96.09860390000001
11347,MMR010013023,Thu Nge Taw,သူငယ်တော်,ကျေးရွာအုပ်စု,Village Tract,"သူငယ်တော်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.37754, 93.141189, 0.0)",20.37754,93.141189
11348,MMR010013024,Tan Soe,တံစိုး,ကျေးရွာအုပ်စု,Village Tract,"Tan Soe တံစိုး, ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05151, Myanmar","(21.5837948, 96.1203061, 0.0)",21.5837948,96.1203061
11349,MMR010013025,In Daing,အင်ဒိုင်း,ကျေးရွာအုပ်စု,Village Tract,"အင်ဒိုင်း, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.01863, 96.3832618, 0.0)",19.018629999999998,96.3832618
11353,MMR010013029,Ah Shey Nge Toe,အရှေ့ငယ်တိုး,ကျေးရွာအုပ်စု,Village Tract,"Nge Toe  Village, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.6402593, 96.17483743849428, 0.0)",21.6402593,96.17483743849428
11354,MMR010013030,Shwe Dar,ရွှေဒါး,ကျေးရွာအုပ်စု,Village Tract,"Shwe Dar  Village, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.637414149999998, 96.19519760392956, 0.0)",21.63741415,96.19519760392956
11355,MMR010013031,Ye Baw Gyi,ရဲဘော်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"Ye Baw Gyi ရဲဘော်ကြီး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.63682265, 96.23024764874549, 0.0)",21.63682265,96.23024764874548
11356,MMR010013032,Hpyauk Seik Pin,ဖျောက်ဆိပ်ပင်,ကျေးရွာအုပ်စု,Village Tract,"Hpyauk Seik Pin ဖျောက်ဆိပ်ပင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.590174150000003, 96.26970369693231, 0.0)",21.590174150000006,96.26970369693231
11357,MMR010013033,Ku Lar Kyaung,ကုလားကျောင်း,ကျေးရွာအုပ်စု,Village Tract,"Ku Lar Chaung ကုလားကျောင်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5916696, 96.1958035, 0.0)",21.591669600000003,96.1958035
11358,MMR010013034,Pu Htoe Ni,ပုထိုးနီ,ကျေးရွာအုပ်စု,Village Tract,"Pu Htoe Ni ပုထိုးနီ, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5728786, 96.1784443, 0.0)",21.572878600000003,96.1784443
11360,MMR010013036,Pin Ta Lel,ပင်တလည်,ကျေးရွာအုပ်စု,Village Tract,"Pin Ta Lel ပင်တလည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5716265, 96.16069940394783, 0.0)",21.5716265,96.16069940394785
11361,MMR010013037,Let Pan Zin,လက်ပန်ဇင်,ကျေးရွာအုပ်စု,Village Tract,"Let Pan Zin လက်ပန်ဇင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5516354, 96.1752363, 0.0)",21.5516354,96.1752363
11362,MMR010013038,Mont Paung,မုန့်ပေါင်း,ကျေးရွာအုပ်စု,Village Tract,"Mont Paung မုန့်ပေါင်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05141, Myanmar","(21.7404034, 96.1225103, 0.0)",21.740403399999998,96.1225103
11363,MMR010013039,Tha Man Ta Lin,သမန္တလင်း,ကျေးရွာအုပ်စု,Village Tract,"Tha Man Ta Lin သမန္တလင်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.559713000000002, 96.16190950091541, 0.0)",21.559713,96.16190950091541
11364,MMR010013040,Pyi Pan,ပြည်ပန်း,ကျေးရွာအုပ်စု,Village Tract,"Pyi Pan ပြည်ပန်း, ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05151, Myanmar","(21.5853497, 96.1488112, 0.0)",21.585349700000002,96.14881120000001
11365,MMR010013041,Myin Ka Bet,မြင်းကဘက်,ကျေးရွာအုပ်စု,Village Tract,"Myin Ka Bet မြင်းကဘက်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5748854, 96.1346935, 0.0)",21.5748854,96.13469350000001
11366,MMR010013042,Ywar Pale,ရွာပုလဲ,ကျေးရွာအုပ်စု,Village Tract,"ရွာပုလဲ, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.10931, 93.750511, 0.0)",19.10931,93.750511
11374,MMR010013050,Shwe Inn,ရွှေအင်း,ကျေးရွာအုပ်စု,Village Tract,"ရွှေအင်း, မိုးညှင်းခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(25.26001, 96.883751, 0.0)",25.26001,96.883751
11376,MMR010013052,Su Lay Kone,ဆူးလေကုန်း,ကျေးရွာအုပ်စု,Village Tract,"Su Lay Kone ဆူးလေကုန်း, ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.462572, 96.17908330987635, 0.0)",21.462572,96.17908330987636
11377,MMR010013053,In Yaung,အင်ရောင်း,ကျေးရွာအုပ်စု,Village Tract,"In Yaung အင်ရောင်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5159035, 96.1477397, 0.0)",21.5159035,96.1477397
11378,MMR010013054,Min Su,မင်းစု,ကျေးရွာအုပ်စု,Village Tract,"Min Su မင်းစု, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5125498, 96.1308311, 0.0)",21.512549800000002,96.1308311
11379,MMR010013055,Taw Twin,တောတွင်,ကျေးရွာအုပ်စု,Village Tract,"တောတွင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.5555784, 96.1350475, 0.0)",21.555578399999998,96.1350475
11382,MMR010013058,Kin,ကင်း,ကျေးရွာအုပ်စု,Village Tract,"Kin (ကင်း), စစ်ကိုင်းခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.0776297, 96.0105444, 0.0)",22.0776297,96.0105444
11383,MMR010013059,Han Myint Mo,ဟံမြင့်မိုရ်,ကျေးရွာအုပ်စု,Village Tract,"Han Myint Mo ဟံမြင့်မိုရ်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.50722715, 96.17978334442174, 0.0)",21.50722715,96.17978334442174
11385,MMR010013061,Pyi Taw Thar,ပြည်တော်သာ,ကျေးရွာအုပ်စု,Village Tract,"ပြည်တော်သာ, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.07284, 95.876358, 0.0)",21.07284,95.876358
11388,MMR010013064,Ka Lay,ကလေး,ကျေးရွာအုပ်စု,Village Tract,"ကလေး, ကလေးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), 50501, Myanmar","(23.195728, 94.0158882, 0.0)",23.195728,94.01588819999999
11390,MMR010013066,Thin Ga Ton,သင်္ဂတုံ,ကျေးရွာအုပ်စု,Village Tract,"Thin Ga Ton, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.9826066, 96.5603755603598, 0.0)",21.9826066,96.5603755603598
11391,MMR010013067,Taung Taw,တောင်တော်,ကျေးရွာအုပ်စု,Village Tract,"Taung Taw တောင်တော်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.4857304, 96.2812195, 0.0)",21.485730399999998,96.28121949999999
11393,MMR010013069,Pone Hnyet Kyay,ပုန်းညက်ကျေး,ကျေးရွာအုပ်စု,Village Tract,"Pone Hnyet Kyay  ပုန်းညက်ကျေး, ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.50407355, 96.20919436004984, 0.0)",21.50407355,96.20919436004984
11394,MMR010013070,Lel Gyi,လယ်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"Lei Kyi (လယ်ကြီး), စစ်ကိုင်းခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(21.971272, 95.7195017, 0.0)",21.971272,95.7195017
11395,MMR010013071,Pauk Pin Kwayt,ပေါက်ပင်ကွေ့,ကျေးရွာအုပ်စု,Village Tract,"Pauk Pin Kwayt ပေါက်ပင်ကွေ့, မြစ်သား, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.4529716, 96.189268, 0.0)",21.4529716,96.189268
11399,MMR010013075,Than,သံ,ကျေးရွာအုပ်စု,Village Tract,"Than (West) သံ (အနောက်), ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.481782, 96.2574015, 0.0)",21.481782,96.2574015
11403,MMR010013079,Ywar Thit,ရွာသစ်,ကျေးရွာအုပ်စု,Village Tract,"ရွာသစ်, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.166731, 97.499496, 0.0)",19.166731,97.499496
11404,MMR010013080,Yae Tha Yauk,ရေသရောက်,ကျေးရွာအုပ်စု,Village Tract,"Yae Tha Yauk ရေသရောက်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.57892185, 96.32855193422078, 0.0)",21.57892185,96.32855193422077
11405,MMR010013081,Chaung Son,ချောင်းဆုံ,ကျေးရွာအုပ်စု,Village Tract,"ချောင်းဆုံ, Mawlamyine District, Mon, Myanmar","(16.31060335, 97.46106410004285, 0.0)",16.31060335,97.46106410004283
11406,MMR010013082,Ye,ရဲ,ကျေးရွာအုပ်စု,Village Tract,"Rayi, Bantwal taluk, Dakshina Kannada, Karnataka, India","(12.9685276, 75.0386579, 0.0)",12.9685276,75.0386579
11407,MMR010013083,Tha Yet Pin,သရက်ပင်,ကျေးရွာအုပ်စု,Village Tract,"Tha Yet Pin သရက်ပင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7141309, 96.3394291, 0.0)",21.714130899999997,96.3394291
11408,MMR010013084,Ohn Kyaw,အုန်းကြော,ကျေးရွာအုပ်စု,Village Tract,"အုန်းကျော, မိုးမိတ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.121309, 96.651741, 0.0)",23.121309,96.651741
11410,MMR010013086,Kyaung,ကြောင်,ကျေးရွာအုပ်စု,Village Tract,"အမှတ်(၂၃) မူလတန်‌း‌ကျောင်‌း, Main Road, မိုးကုတ်မြို့နယ်, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, 05091, Myanmar","(22.9348517, 96.524023, 0.0)",22.9348517,96.524023
11412,MMR010014001,Thein Ni Kone,သိန်းနီကုန်း,ကျေးရွာအုပ်စု,Village Tract,"Thein Ni Kone သိန်းနီကုန်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05141, Myanmar","(21.744011, 96.1057684, 0.0)",21.744010999999997,96.1057684
11414,MMR010014003,Mee Thway Boke,မီးသွေးဘုတ်,ကျေးရွာအုပ်စု,Village Tract,"Mee Thway Boke မီးသွေးဘုတ်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.83426755, 96.2166910523096, 0.0)",21.83426755,96.21669105230959
11415,MMR010014004,Sun Ye,စွန်ရဲ,ကျေးရွာအုပ်စု,Village Tract,"စွန်ရဲ, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.223539, 93.149307, 0.0)",20.223539000000002,93.149307
11416,MMR010014005,Taung Yin,တောင်ရင်း,ကျေးရွာအုပ်စု,Village Tract,"တောင်ရင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.0903, 93.699631, 0.0)",19.0903,93.69963100000001
11417,MMR010014006,Bei Lin,ဘယ်လင်း,ကျေးရွာအုပ်စု,Village Tract,"Bei Lin ဘယ်လင်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.673526449999997, 96.12752055318401, 0.0)",21.67352645,96.127520553184
11418,MMR010014007,Daunt Gyi Kwayt,ဒေါင့်ကြီးကွေ့,ကျေးရွာအုပ်စု,Village Tract,"Daunt Gyi Kwayt, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7952237, 96.1675532, 0.0)",21.7952237,96.1675532
11419,MMR010014008,Mon Pin,မုံပင်,ကျေးရွာအုပ်စု,Village Tract,"Mon Pin မုံပင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7271506, 96.1650395667232, 0.0)",21.7271506,96.1650395667232
11420,MMR010014009,Moe Kaung,မိုးကောင်း,ကျေးရွာအုပ်စု,Village Tract,"မိုးကောင်း, မိုးညှင်းခရိုင်, ကချင်ပြည်နယ် (Kachin), ၁၁၀၂, Myanmar","(25.3018588, 96.9416995, 0.0)",25.3018588,96.9416995
11421,MMR010014010,Nyaung Pin Gyi,ညောင်ပင်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"Nyaung Pin Gyi ညောင်ပင်ကြီး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.765187, 96.09402901831702, 0.0)",21.765187,96.09402901831702
11422,MMR010014011,Ywar Haung Kone,ရွာဟောင်းကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ရွာဟောင်းကုန်း, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7781111, 96.0857678816064, 0.0)",21.7781111,96.0857678816064
